gid,__gid,objectid,uf,pnv,tipo,administra,codigo,contador,coincide1,contador1,coincide2,contador2,coincide3,contador3,coincide,concessao,oaes,fonte,observacao,adequacao,ext_trecho,lado,complement,lado_km,codigo_uni,fotodir,km_i_trech,km_f_trech,nome,mp082_2002,buffer,ar_mm,ar_mm_dist,ar_rh,ar_rh_dist,pcd_cem,pcd_cem_di,rdr_cem,rdr_cem_di,pcd_out,pcd_out_di,rdr_out,rdr_out_di,indice,md_radar,indice_1,degree,degree_in,degree_out,clustering_coeff,avg_shortest_path,betweeness,closeness,vulnerab,infinity,infinity_norm
908,17811,19100,SC,101BSC3830,Duplicada,Federal,BR-101,27.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,,GPS,,,0.163921840139000,D,,0E-15,SC101D,,20.502473504499999,20.666395344700000,,,"SRID=4326;MULTIPOLYGON(((-52.8531448387636 -23.075382388065,-53.1374126651596 -23.4801206478851,-52.8854931598392 -23.1167783606055,-52.8854163658318 -23.1166774413853,-52.8531448387636 -23.075382388065)),((-52.8509414490172 -23.0725629027375,-52.8061058",24501,5.764759284414000,3434,6.117601692745000,6933,10.281117630397000,37,863.888071393697032,659,5.086873975504000,25,162.146781000243010,5.08687,162.147,0.820335,2,2,2,0.00,40.0382,22568.000000,0.0013,0.014133,1303800,0.552982
909,33780,18455,SC,283BSC0015,Pavimentada,Federal,BR-283,2.000000000000000,BR-470,140.000000000000000,,0E-15,,0E-15,,,,GPS,,,9.074482507750000,S,,0E-15,SC283S,,2.500395918360000,11.574878426100000,,,"SRID=4326;POLYGON((-56.0596406109312 -26.1589557598692,-56.0990417678993 -26.2353502152464,-56.0848788246926 -26.1792977247724,-56.084829109983 -26.1791056518543,-56.0640925199583 -26.1015611286294,-56.0640384353995 -26.1013651949282,-56.0457086148602 -2",30192,36.369662455185001,3813,36.182916653762000,7399,25.343561291474000,37,855.904114999426042,1642,2.413831341923000,26,172.374641227964986,2.41383,172.375,0.819771,4,4,4,0.33,17.1176,6092.994515,0.0012,0.002946,1258592,0.533808
910,17818,19107,SC,101BSC4100,Duplicada,Federal,BR-101,211.000000000000000,BR-282,33.000000000000000,,0E-15,,0E-15,,OHL,V,GPS,,,0.037714306063200,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1778,214.987891464000000,215.025605769999999,,,"SRID=4326;MULTIPOLYGON(((-52.6414015745744 -24.606725316404,-52.7504192877569 -24.7536040176908,-52.6765022562304 -24.6523494705735,-52.6764660908944 -24.6523012120541,-52.6414015745744 -24.606725316404)),((-52.6306392833621 -24.5927367857546,-52.5992833",24407,1.954121125753000,3563,4.913738294781000,6276,4.563079149498000,37,1007.08349527999996,673,5.747108906550000,26,98.592190401045997,4.56308,98.5922,0.695842,2,2,2,0.00,29.7826,5298.266667,0.0013,0.001609,1258664,0.533839
911,17817,19106,SC,101BSC4100,Duplicada,Federal,BR-101,207.000000000000000,BR-282,29.000000000000000,,0E-15,,0E-15,,OHL,V,GPS,,,0.022836285797800,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1776,213.481258128000007,213.504094412999990,,,"SRID=4326;MULTIPOLYGON(((-52.6536799012376 -24.6217915564921,-52.7269756497179 -24.7211262196948,-52.6560326687852 -24.6248767622297,-52.6559670047872 -24.6247898697353,-52.6536799012376 -24.6217915564921)),((-52.6530528257686 -24.6209694823524,-52.63803",24407,1.006240843332000,3563,6.299677850513000,6276,3.069615203665000,37,1006.57555813999999,1067,6.150211915334000,26,99.876800429682007,3.06962,99.8768,0.699063,2,2,2,0.00,26.3491,7811.066667,0.0013,0.002214,1258664,0.533839
912,17821,19110,SC,,Planejada,Estadual,SC-422,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,17.545549612199999,,,0E-15,SC422,,0E-15,0E-15,,,"SRID=4326;POLYGON((-53.2967366403318 -23.2111472184554,-52.518676963403 -22.6150271642918,-51.6392702316689 -22.1821533027348,-50.6923115526531 -21.9291607335255,-49.7141920173296 -21.8657718192188,-48.7425002109051 -21.9944225602426,-47.8145777045695 -2",24499,14.615837941746999,3432,12.483067983352001,6986,0.258484776129000,37,866.715951691493956,661,13.621488937922001,26,121.882783233135996,0.258485,121.883,0.554583,5,5,5,0.40,21.4084,29928.470924,0.0013,0.004253,1258664,0.533839
913,17823,19114,SC,,Leito natural,Estadual,SC-450,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,15.216648461800000,,,0E-15,SC450,,0E-15,0E-15,,,"SRID=4326;POLYGON((-54.9993152708414 -29.3843047710858,-55.018765241733 -28.8763090077295,-54.9699608013457 -28.5701535505273,-54.9677476817829 -28.5087723018018,-54.9449453948688 -28.4132292390044,-54.8644637182652 -27.908359102159,-54.7517811986698 -27",24222,17.144679453020000,3740,17.778026451540999,6977,0.068240383007000,37,1083.02224032999993,1722,26.940346326983001,26,134.817276187780010,0.0682404,134.817,0.505285,2,2,2,1.00,33.1146,0.000000,0.0013,0.001048,1258664,0.533839
914,17825,19116,SC,,Leito natural,Estadual,SC-421,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,16.642957430199999,,,0E-15,SC421,,0E-15,0E-15,,,"SRID=4326;POLYGON((-50.0723176815199 -31.8593410354818,-50.09036044287 -31.8586833049991,-50.4354869505238 -31.8341121418546,-50.4685886804667 -31.8306008145343,-51.3897331658969 -31.644062777075,-52.2596965788256 -31.2884404175093,-52.2945441914023 -31.",24497,16.993211506891001,3432,6.346949475724000,4023,0.278905017415000,37,853.149921447256020,666,18.920472555020002,26,130.697487916048999,0.278905,130.697,0.562098,5,5,5,0.40,21.9473,3848.781746,0.0013,0.001901,1258664,0.533839
915,33782,18457,SC,282BSC0230,Pavimentada,Federal,BR-282,130.000000000000000,BR-470,137.000000000000000,,0E-15,,0E-15,,,,GPS,,,9.357937375930000,S,,0E-15,SC282S,,326.128993276000017,335.486930652000012,,,"SRID=4326;POLYGON((-49.6936519624505 -32.1818923110644,-49.6949542848244 -32.1822908636271,-49.6951955414918 -32.1823626342973,-49.7302648046198 -32.192655910605,-49.7305060702729 -32.1927257684133,-49.8804739349111 -32.2336329236959,-49.8807173328403 -3",30192,40.468094942584997,3843,41.103962889469003,7009,33.003973787995001,37,857.159974320151946,1667,3.597144034462000,26,162.145330454927006,3.59714,162.145,0.796496,3,3,3,0.33,17.8506,1175.889535,0.0012,0.002096,1258592,0.533808
916,17829,19364,SC,101BSC4100,Duplicada,Federal,BR-101,200.000000000000000,BR-282,22.000000000000000,,0E-15,,0E-15,,OHL,,GPS,,,0.248417099188000,D,,0E-15,SC101D,,209.773243170000001,210.021660270000012,,,"SRID=4326;MULTIPOLYGON(((-52.1526541874517 -24.068367011014,-52.16044317158 -24.060499506156,-52.1604330793882 -24.0604895146882,-52.1138242603225 -24.022628231538,-52.1132026520976 -24.0232713207746,-52.1097316009244 -24.0193036818194,-51.399641371859 -",24446,0.566086954773000,3566,4.749664147909000,6299,0.375295808783000,37,1005.76954005000004,1067,2.550065898756000,26,103.027054666943997,0.375296,103.027,0.593435,3,3,3,0.33,19.9631,12658.066667,0.0013,0.006231,1258664,0.533839
917,17834,19370,SC,282BSC0030,Pavimentada,Federal,BR-282,37.000000000000000,,0E-15,,0E-15,,0E-15,,,V,GPS,,,0.014725200021500,S,,0E-15,SC282S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1797,19.071390780300000,19.086115980300001,,,"SRID=4326;MULTIPOLYGON(((-51.4330999814362 -23.490468948838,-51.4342654458071 -23.4912193943519,-51.4331711276827 -23.490505939073,-51.4330999814362 -23.490468948838)),((-51.4079736927042 -23.4774053317081,-50.5635175071896 -23.0383571137935,-49.62236417",24402,0.671533551744000,3290,1.680478470749000,6276,8.701698329500999,37,1007.97570812000003,673,1.623618259314000,26,94.820309667700002,1.62362,94.8203,0.689179,3,3,3,0.33,29.7576,1712.266667,0.0013,0.001387,1258664,0.533839
918,17831,19367,SC,101BSC4110,Duplicada,Federal,BR-101,214.000000000000000,,38.000000000000000,,0E-15,,0E-15,,,V,GPS,,,0.010681273197200,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1779,215.643450109000014,215.654131382000003,,,"SRID=4326;MULTIPOLYGON(((-53.6592360771271 -27.2188574809943,-53.660113291311 -27.2278258089859,-53.6593390694783 -27.2189064773217,-53.6593340188859 -27.2188488910342,-53.6592360771271 -27.2188574809943)),((-53.6498381360778 -27.2196817253145,-53.635637",24394,1.690451829332000,3563,4.339953822481000,6276,5.211901884406000,37,1007.33822925000004,673,5.130750218170000,26,98.094332109871004,5.13075,98.0943,0.695028,3,3,3,0.33,30.9987,3646.666667,0.0013,0.001242,1258664,0.533839
919,17835,19371,SC,,Pavimentada,Estadual,,0E-15,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.007674337389860,,,0E-15,SC,C:\DNIT_FOTOS\SC\FOTOS\OAES\\3600,0E-15,0E-15,,,"SRID=4326;POLYGON((-49.9221756397273 -22.8326010593832,-49.5014245600835 -22.7452678127435,-49.5013835743815 -22.7452611280829,-48.5231875986759 -22.6830629532555,-47.5516531223983 -22.8128964668122,-46.6241156706292 -23.1297722396384,-45.7762199874711 -",24402,1.047209318480000,3290,1.957931288169000,6276,8.437892938758999,37,1008.42080898999995,673,1.912397768043000,26,95.378849799479994,1.9124,95.3789,0.690039,2,2,2,0.00,30.7260,6778.166667,0.0013,0.001243,1258664,0.533839
920,17837,19373,SC,,Leito natural,Estadual,SC-432,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,11.584030803699999,,,0E-15,SC432,,0E-15,0E-15,,,"SRID=4326;POLYGON((-52.4362603415806 -24.4132536612765,-52.4419935567943 -24.4068187691815,-52.4265449822906 -24.3930547462472,-52.3938541537134 -24.3690192889645,-52.3686868283446 -24.3427669683373,-52.1540426644715 -24.1927013717856,-51.6718342676594 -",24226,0.419563150223000,3600,0E-15,6270,0.058243594983000,37,1026.05431511000006,675,7.861752785845000,26,48.615605012157999,0.0582436,48.6156,0.514561,4,4,4,0.33,18.9341,41124.100000,0.0013,0.005355,1258664,0.533839
921,17838,19374,SC,101BSC4193,Em duplicao,Federal,BR-101,273.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.054559959713700,,,0E-15,SC101,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1888,336.012934933999986,336.067494893999992,,,"SRID=4326;POLYGON((-53.6093466073396 -26.4907680568999,-53.6193035750645 -26.4864311887626,-53.6192657954453 -26.4863444509516,-53.6013763764494 -26.4542839715448,-53.5971761485224 -26.4561501814876,-53.588249131287 -26.4307580105677,-53.1416611783471 -2",24117,0.370830592965000,3708,0.208717809119000,6962,14.889765137119999,37,1062.73410914000010,1646,19.045644512637999,26,75.279309657179994,14.8898,75.2793,0.650308,3,3,3,0.33,23.1146,7174.916667,0.0013,0.004080,1258664,0.533839
922,17840,19376,SC,,Planejada,Federal,BR-101,1.000000000000000,,0E-15,,0E-15,,0E-15,,,,Traado emprico,,,4.627816674430000,S,ACS,359.500000000000000,"SC101S359,5ACS",,0E-15,4.627816674430000,,,"SRID=4326;POLYGON((-48.8485552730713 -23.6718229693674,-47.8782232015748 -23.810356903347,-46.9535624185382 -24.1355313429214,-46.1101071192977 -24.6348500167376,-45.380270817988 -25.2891243881821,-44.7921007143715 -26.0732110600815,-44.3681998556806 -26",30173,11.299813236266001,3313,6.331914774330000,7402,7.795141493457000,37,1075.77389932000005,1646,18.291991353029001,26,85.962879321727996,7.79514,85.9629,0.664315,2,2,2,1.00,26.9341,0.000000,0.0013,0.001271,1258664,0.533839
923,17842,19393,SC,101BSC4115,Em duplicao,Federal,BR-101,252.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.184774576788000,,,0E-15,SC101,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1884,270.791136884000025,270.975911460000020,,,"SRID=4326;POLYGON((-53.1940945378473 -30.2791172218501,-53.5019816297339 -29.5098030400639,-53.6816426360465 -28.5462378359136,-53.669869260539 -27.566137143399,-53.4671139474298 -26.6071656824866,-53.081168469695 -25.7061761886219,-52.5268644956033 -24.",30132,7.072385155222000,3837,12.492553856061001,6255,3.002599590833000,37,1047.25907043000006,675,27.232823635264999,26,88.148969957204997,3.0026,88.149,0.671441,2,2,2,0.00,25.6693,17640.000000,0.0013,0.017232,1293944,0.548802
924,17845,19396,SC,101BSC4193,Em duplicao,Federal,BR-101,279.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.059180210047400,,,0E-15,SC101,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1889,338.464244124000004,338.523424334000026,,,"SRID=4326;MULTIPOLYGON(((-53.4684366686296 -26.166925937916,-53.4700336898434 -26.1699339090818,-53.4684852569923 -26.1669994506661,-53.4684366686296 -26.166925937916)),((-53.461708915775 -26.1567470476111,-52.9280236287344 -25.3492970547914,-52.23842099",24120,0.700932240322000,3703,0.787016684496000,6962,16.195911648414999,37,1063.87687682999990,1646,17.426843684746000,26,75.914109117804003,16.1959,75.9141,0.651347,2,2,2,0.00,28.5520,3049.283333,0.0013,0.001656,1258664,0.533839
925,17848,19417,SC,,Planejada,Federal,BR-486,13.000000000000000,,0E-15,,0E-15,,0E-15,,,,Mapa DNIT 2002,,,15.135619909600001,,,0E-15,SC486,,127.707244224999997,142.842864135000013,,,"SRID=4326;POLYGON((-54.2483653332745 -26.2633068041654,-53.9130689318675 -25.3422680954012,-53.4045294185132 -24.504339970085,-52.7422896815175 -23.7817235361573,-51.951799222585 -23.2021885379259,-51.0634361467402 -22.7880061803658,-50.1113397487881 -22",24178,10.484952133934000,3611,8.015718255784000,3995,11.539848385279001,37,952.093006661443042,663,9.057827099574000,26,44.139438667222002,9.05783,44.1394,0.581078,6,6,6,0.40,18.2174,12475.578644,0.0013,0.002188,1258664,0.533839
926,17850,19419,SC,,Planejada,Estadual,SC-100,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,21.989123590900000,,,0E-15,SC100,,0E-15,0E-15,,,"SRID=4326;POLYGON((-50.8182598253828 -24.0481248360542,-50.3855085654957 -23.8568716250562,-50.0146704448628 -23.7740277448018,-49.7954107469791 -23.6992402390486,-49.7781153742187 -23.695986643932,-49.6471228254675 -23.6731435034865,-49.6312970375332 -2",24116,14.481333001659999,3696,9.711903354705001,6965,9.323031266246000,37,1083.33370358000001,908,0.906872107768000,26,95.674769160119993,0.906872,95.6748,0.681404,3,3,3,1.00,34.5586,0.000000,0.0013,0.000935,1258664,0.533839
927,17853,19423,SC,101BSC4193,Em duplicao,Federal,BR-101,274.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,,0.022867390028700,,,0E-15,SC101,,336.067494893999992,336.090362283999980,,,"SRID=4326;POLYGON((-53.5489435455909 -26.3793842615067,-53.5672087260393 -26.3708694616321,-53.5671907036258 -26.3708308015767,-53.4146727301155 -26.1131303457485,-53.4123567823267 -26.1143838969928,-53.3917331249448 -26.0743706732132,-53.0679655898013 -",24117,0.352279016319000,3708,0.261729448734000,6962,14.909866943098001,37,1062.76632631999996,1646,19.030696651240000,26,75.299978937888000,14.9099,75.3,0.650358,2,2,2,0.00,24.0527,6462.916667,0.0013,0.003399,1258664,0.533839
928,33787,18466,SC,,Leito natural,Estadual,SC-454,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,25.821316742400001,,,0E-15,SC454,,0E-15,0E-15,,,"SRID=4326;MULTIPOLYGON(((-56.3512561817479 -26.6530462889252,-56.3514950381356 -26.3413591058047,-56.3514893172976 -26.3413040078481,-56.3514364988473 -26.3407955584655,-56.2624949390223 -25.9446322110145,-56.2441285208806 -25.7980476345383,-56.199350798",20947,22.570845087908001,3786,22.187017659306001,7011,23.270172326335999,37,790.495125032726037,1676,24.844833765147001,25,166.759389719429009,23.2702,166.759,0.818016,4,4,4,0.33,15.9004,5836.231844,0.0012,0.002449,1258592,0.533808
929,33788,18467,SC,153BSC1530,Pavimentada,Federal,BR-153,1.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,,11.848347102300000,S,,0E-15,SC153S,,0E-15,11.848347102300000,,,"SRID=4326;POLYGON((-55.7058460233331 -23.9188589651595,-55.7004614013647 -23.9083962798257,-55.6966082462833 -23.9035491826759,-55.5691114029628 -23.6922484630255,-55.2952601776117 -23.3918842051586,-55.3720402155981 -23.4448114781069,-55.2463978247638 -",17254,27.212951580001999,2671,27.902756617559000,3040,28.142417542724001,37,765.245240790825960,906,28.680227652281999,25,168.147249366275986,28.1424,168.147,0.817604,2,2,2,0.00,18.1508,1442.000000,0.0012,0.004244,1261476,0.535032
930,17861,19431,SC,101BSC4175,Em duplicao,Federal,BR-101,263.000000000000000,BR-475,25.000000000000000,,0E-15,,0E-15,,,,GPS,,TFE,0.412430407462000,,,0E-15,SC101,,326.360175099000003,326.772605506999980,,,"SRID=4326;POLYGON((-52.6709531944116 -25.0941380303737,-52.6751786346142 -25.0903351049354,-52.6751318644727 -25.0902831385113,-52.6703198084702 -25.0858910418318,-52.6669879774863 -25.0888976276733,-52.6521966986616 -25.0693495779812,-51.9511756692764 -",24130,5.667161543965000,3700,3.158461065332000,6962,9.069670900342000,37,1062.32050869999989,1650,23.443440706583001,26,77.566140810068006,9.06967,77.5661,0.651336,2,2,2,0.00,22.6311,1881.500000,0.0013,0.001955,1258664,0.533839
931,17862,19432,SC,101BSC4175,Em duplicao,Federal,BR-101,264.000000000000000,BR-475,26.000000000000000,,0E-15,,0E-15,,,,GPS,,,0.267097062444000,,,0E-15,SC101,,326.772605506999980,327.039702568999985,,,"SRID=4326;POLYGON((-53.3875118068838 -26.1196142890731,-53.4082918991665 -26.1512288258171,-53.3799387876135 -26.1013467900754,-53.3717670117566 -26.0816349813575,-53.35153327797 -26.051372569622,-53.2027399453765 -25.7895983258794,-53.2027028870136 -25.",24130,5.585816458762000,3700,2.902357345319000,6962,9.101917620297000,37,1062.45117666000010,1650,23.373852936031000,26,77.546938910536994,9.10192,77.5469,0.651605,2,2,2,0.00,23.6179,1132.500000,0.0013,0.001563,1258664,0.533839
932,33790,18469,SC,153BSC1550,Pavimentada,Federal,BR-153,6.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.085794515240000,S,,0E-15,SC153S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\312,17.840987964100002,17.926782479400000,,,"SRID=4326;MULTIPOLYGON(((-53.9957001624551 -22.3182197314677,-54.0470346691515 -22.346376751567,-54.015370523181 -22.3288331841457,-54.0151020355094 -22.3286856958739,-53.9957001624551 -22.3182197314677)),((-53.9792342692542 -22.3093375244934,-53.9605181",17254,41.652882316011997,2671,42.396104132264000,3040,42.640397509395001,37,770.112647749903999,906,42.849223126950001,25,182.672397460605993,42.6404,182.672,0.836736,2,2,2,0.00,17.7593,7119.489358,0.0012,0.005627,1258592,0.533808
933,17864,19434,SC,101BSC4150,Em duplicao,Federal,BR-101,259.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,TFE,0.297362748546000,,,0E-15,SC101,,315.815197244999979,316.112559993999980,,,"SRID=4326;POLYGON((-50.9306575381771 -23.8851367127029,-50.9343437786948 -23.8770577682333,-50.9342025014993 -23.8769933066289,-50.5305729006568 -23.7387909816384,-50.1430275367822 -23.5970319529778,-50.1408181972617 -23.6053394060534,-50.0756511344801 -",24116,15.092942069345000,3695,12.778848246688000,6963,1.154404911354000,37,1066.74647202000005,1650,20.232496735643998,26,84.871683414770004,1.1544,84.8717,0.659377,2,2,2,0.00,22.7852,1544.166667,0.0013,0.001811,1258664,0.533839
934,17865,19445,SC,,Planejada,Federal,BR-486,12.000000000000000,,0E-15,,0E-15,,0E-15,,,,Mapa DNIT 2002,,,12.519395543200000,,,0E-15,SC486,,115.187848681999995,127.707244224999997,,,"SRID=4326;POLYGON((-54.2201392874057 -26.1532029884575,-53.8848428831816 -25.2321642807188,-53.3763033672645 -24.3942361569581,-52.7140636280587 -23.6716197250558,-51.9235731673536 -23.0920847292421,-51.035210090242 -22.6779023743991,-50.0831136915775 -2",30063,0.066587541188000,3375,0.066497171700000,4046,0.951614258871000,37,943.564817052779972,1732,1.910646541714000,26,59.194015734460002,0.951614,59.194,0.618342,5,5,5,0.40,17.9117,26087.745310,0.0013,0.003907,1258664,0.533839
935,17866,19446,SC,,Planejada,Estadual,SC-100,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,24.883460409300000,,,0E-15,SC100,,0E-15,0E-15,,,"SRID=4326;POLYGON((-53.601881557388 -26.1909808013119,-53.0037333395981 -25.4853774108746,-52.9642091220675 -25.4466668702383,-52.4094599067186 -24.9772569509307,-52.3921482328058 -24.9646472139464,-51.5471216870921 -24.4679922865797,-50.6214395197952 -2",24521,7.976628988834000,3625,8.852875829560000,3200,8.659704601803000,37,1092.07377786999995,1141,9.598404011968000,26,110.900675090274007,8.6597,110.901,0.716324,0,0,0,NaN,0.0000,0.000000,0.0007,0.000000,1257146,0.533195
936,17867,19447,SC,,Implantada,Estadual,,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,0.452028244330000,,,0E-15,SC,,0E-15,0E-15,,,"SRID=4326;POLYGON((-52.8314406089753 -25.6493273638139,-52.8460391972489 -25.6385607298659,-52.8455878131333 -25.6379486935609,-52.6476875821006 -25.4235567097943,-52.3722398110722 -25.0851240620656,-52.2157613279263 -24.9556364552795,-52.1012629509584 -",24116,18.528909834621000,3695,11.592749316771000,6965,9.187875087673000,37,1085.47117924000008,908,0.735218419071000,26,99.889111399685007,0.735218,99.8891,0.671079,3,3,3,1.00,34.5586,0.000000,0.0013,0.000935,1258664,0.533839
937,17868,19448,SC,,Planejada,Estadual,SC-100,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,25.434526303399998,,,0E-15,SC100,,0E-15,0E-15,,,"SRID=4326;POLYGON((-51.6760757553146 -24.4481539642885,-51.5754737590308 -24.3885230938922,-51.5641828168185 -24.382031123785,-51.3635207836566 -24.2796855798162,-51.3654579097844 -24.2759986019456,-51.3621566355293 -24.2742641232373,-51.3167776654113 -2",30173,15.589842510353000,3313,11.022017915749000,7402,8.175702912244001,37,1082.50745129999995,1646,25.311842087824001,26,92.998418493673995,8.1757,92.9984,0.67529,3,3,3,1.00,27.5889,0.000000,0.0013,0.001303,1258664,0.533839
938,33791,18470,SC,153BSC1550,Pavimentada,Federal,BR-153,4.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,,1.890748903850000,S,,0E-15,SC153S,,12.311314521900000,14.202063425800000,,,"SRID=4326;POLYGON((-55.7602841554244 -23.9741918322478,-55.7801205750616 -23.9943721784104,-55.7660791220841 -23.9725139016885,-55.7659982792318 -23.9723887700207,-55.7328628456286 -23.9229285319847,-55.7311999688913 -23.9198198347665,-55.7289210112189 -",17254,36.792572631111000,2671,37.500278326642999,3040,37.741124508364997,37,769.110421863769943,906,38.128376069120002,25,177.750429661595007,37.7411,177.75,0.83023,5,5,5,0.40,16.0055,12164.675694,0.0012,0.004212,1258592,0.533808
